chembl_id,name,smiles,mw,alogp,hba,hbd,psa,first_approval,indication_class
CHEMBL1495,OXYPHENCYCLIMINE,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,344.46,2.73,5,1,62.13,1982,
CHEMBL404849,SULOCTIDIL,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,337.57,5.56,3,2,32.26,1979,
CHEMBL252556,IDEBENONE,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,338.44,3.46,5,1,72.83,2015,
CHEMBL1496,ROSUVASTATIN,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,481.55,2.40,7,3,140.92,2003,
CHEMBL1497,BETAMETHASONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,476.59,3.64,6,2,100.90,1967,
CHEMBL254219,DIGITOXIN,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.95,3.25,13,5,182.83,1982,
CHEMBL1501,FLUOCINONIDE,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,494.53,2.94,7,1,99.13,1971,
CHEMBL398707,HYDROMORPHONE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,285.34,1.63,4,1,49.77,1984,
CHEMBL193,NIFEDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],346.34,2.18,7,1,107.77,1981,
CHEMBL1502,PANTOPRAZOLE,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,383.38,2.88,6,1,92.32,2000,
CHEMBL1503,OMEPRAZOLE,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,345.42,2.90,5,1,83.09,1989,
CHEMBL1504,TRIAMCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.5,2.42,6,2,93.06,1960,
CHEMBL1505,ALMOTRIPTAN,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,335.47,2.20,3,1,56.41,2001,
CHEMBL1508,ESCITALOPRAM,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.4,3.81,3,0,36.26,2002,
CHEMBL1509,DROSPIRENONE,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,366.5,4.31,3,0,43.37,2001,
CHEMBL1510,ELETRIPTAN,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,382.53,3.82,3,1,53.17,2002,
CHEMBL1511,ESTRADIOL VALERATE,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,356.51,5.35,3,1,46.53,1982,
CHEMBL1512,FLUNISOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.5,2.27,6,2,93.06,1981,
CHEMBL251634,FLUOCORTOLONE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,376.47,2.64,4,2,74.60,,
CHEMBL1513,IRBESARTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,428.54,4.78,5,1,87.13,1997,
CHEMBL1514,LEVOMETHADYL ACETATE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,353.51,4.65,3,0,29.54,1993,
CHEMBL249837,METHACYCLINE,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,442.42,-0.44,9,6,181.62,1982,
CHEMBL1517,OXYTETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,460.44,-1.24,10,7,201.85,1964,
CHEMBL1518,PROPYLTHIOURACIL,CCCc1cc(=O)[nH]c(=S)[nH]1,170.24,1.38,2,2,48.65,1947,
CHEMBL1519,TRANDOLAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,430.55,2.77,5,2,95.94,1996,
CHEMBL1520,VARDENAFIL,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,488.61,2.07,8,1,112.90,2003,
CHEMBL1521,ZALEPLON,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,305.34,2.64,5,0,74.29,1999,
CHEMBL1522,ESZOPICLONE,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,388.82,1.57,7,0,91.76,2004,
CHEMBL248702,DEXFENFLURAMINE,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,231.26,3.25,1,1,12.03,,
CHEMBL249856,ENOXIMONE,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,248.31,1.96,3,2,65.72,,
CHEMBL1525,PERMETHRIN,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,391.29,6.11,3,0,35.53,1986,
CHEMBL254328,ABIRATERONE,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,349.52,5.40,2,1,33.12,,
CHEMBL254316,RALTEGRAVIR,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,444.42,0.91,9,3,152.24,2007,
CHEMBL404108,LUMIRACOXIB,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,293.73,4.16,2,2,49.33,2005,
CHEMBL256087,MENTHOL,CC1CCC(C(C)C)C(O)C1,156.27,2.44,1,1,20.23,2008,
CHEMBL1529,DIPHENIDOL HYDROCHLORIDE,Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,309.45,4.19,2,1,23.47,1967,
CHEMBL256997,ATALUREN,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,284.25,3.24,4,1,76.22,2014,
CHEMBL256105,MONENSIN,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,670.88,4.27,10,4,153.37,,
CHEMBL255863,NILOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,529.53,6.36,7,2,97.62,2007,
CHEMBL259209,MILNACIPRAN,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,246.35,1.77,2,1,46.33,2009,
CHEMBL259571,TAPINAROF,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,254.33,4.39,2,2,40.46,2022,
CHEMBL1531,ETONOGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,324.46,4.05,2,1,37.30,2001,
CHEMBL1532,QUINETHAZONE,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,289.74,0.88,4,3,101.29,1963,
CHEMBL1533,DESOGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,310.48,4.87,1,1,20.23,1992,
CHEMBL1534,RIBOFLAVIN,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,376.37,-1.72,9,5,161.56,1993,
CHEMBL258918,MESTEROLONE,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,304.47,4.21,2,1,37.30,,
CHEMBL259972,MOFEZOLAC,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,339.35,3.65,5,1,81.79,1994,
CHEMBL1535,HYDROXYCHLOROQUINE,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,335.88,3.78,4,2,48.39,1955,
CHEMBL1536,ERGOCALCIFEROL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,396.66,7.64,1,1,20.23,1941,
CHEMBL261772,MECLOCYCLINE SULFOSALICYLATE,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,695.06,,,,,1982,
CHEMBL1537,AZLOCILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,461.5,0.09,6,4,148.15,1982,
CHEMBL1538,TENOFOVIR DISOPROXIL,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,519.45,3.04,15,1,185.44,2001,
CHEMBL1539,SULFADOXINE,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,310.34,0.88,7,2,116.43,1981,
CHEMBL1540,PENCICLOVIR,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,253.26,-0.90,8,4,130.31,1996,
CHEMBL1541,CEFIXIME,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,453.46,-0.54,10,4,184.51,1989,
CHEMBL1542,AZATHIOPRINE,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,277.27,1.15,8,1,115.42,1968,
CHEMBL260538,ULIPRISTAL ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,475.63,5.54,5,0,63.68,2009,
CHEMBL405110,METHYLENE BLUE ANHYDROUS,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],284.41,2.50,3,0,19.14,2011,
CHEMBL1544,LIOTHYRONINE,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,650.98,3.95,4,3,92.78,1956,
CHEMBL408513,BELINOSTAT,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,318.35,2.01,4,3,95.50,2014,
CHEMBL270190,ALVIMOPAN,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,424.54,3.05,4,3,89.87,2008,
CHEMBL1546,HYDROXYAMPHETAMINE,CC(N)Cc1ccc(O)cc1,151.21,1.28,2,2,46.25,1969,
CHEMBL404271,ACARBOSE,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,645.61,-8.56,19,14,321.17,1995,
CHEMBL1547,THIAMINE ION,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,265.36,0.61,5,2,75.91,1982,
CHEMBL256907,MARAVIROC,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,513.68,5.95,5,1,63.05,2007,
CHEMBL271227,ABIRATERONE ACETATE,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,391.56,5.97,3,0,39.19,2011,
CHEMBL404520,CHLORTETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,478.89,0.44,9,6,181.62,1950,
CHEMBL267495,NALFURAFINE,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,476.57,3.09,6,2,86.38,2009,
CHEMBL1549,HYDROCORTISONE CYPIONATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,486.65,4.30,6,2,100.90,1955,
CHEMBL1550,PHYTONADIONE,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,450.71,9.16,2,0,34.14,1982,
CHEMBL429910,DAPAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,408.88,1.84,6,4,99.38,2012,
CHEMBL1551,URSODIOL,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,392.58,4.48,3,3,77.76,1987,
CHEMBL406393,DEOXYCHOLIC ACID,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,392.58,4.48,3,3,77.76,2015,
CHEMBL272427,TAURURSODIOL,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,499.71,3.40,5,4,123.93,2022,
CHEMBL1555,GALANTAMINE HYDROBROMIDE,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,287.36,1.85,4,1,41.93,2001,
CHEMBL196,ASCORBIC ACID,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,176.12,-1.41,6,4,107.22,1985,
CHEMBL1557,DOPAMINE HYDROCHLORIDE,Cl.NCCc1ccc(O)c(O)c1,153.18,0.60,3,3,66.48,1974,
CHEMBL1558,PRAZOSIN HYDROCHLORIDE,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,383.41,1.78,8,1,106.95,1976,
CHEMBL1559,MICONAZOLE NITRATE,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,416.13,6.45,3,0,27.05,1974,
CHEMBL1560,CAPTOPRIL,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,217.29,0.63,3,2,57.61,1981,
CHEMBL517712,ATROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,289.38,1.93,4,1,49.77,1960,
CHEMBL1561,MIGLITOL,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,207.23,-3.26,6,5,104.39,1996,
CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,527.53,1.03,11,5,185.84,1979,
CHEMBL511142,BUPRENORPHINE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,467.65,4.41,5,2,62.16,1981,
CHEMBL1564,DIPHENYLPYRALINE HYDROCHLORIDE,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,281.4,3.89,2,0,12.47,1982,
CHEMBL529437,COCAINE HYDROCHLORIDE,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,303.36,1.87,5,0,55.84,2017,
CHEMBL471737,IVABRADINE,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,468.59,3.31,6,0,60.47,2005,
CHEMBL1567,SUNITINIB MALATE,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,398.48,3.33,3,3,77.23,2006,
CHEMBL501849,SIMEPREVIR,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,749.96,5.25,10,2,156.89,2013,
CHEMBL455186,TREOSULFAN,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,278.3,-2.34,8,2,127.20,2019,
CHEMBL1569,AMANTADINE HYDROCHLORIDE,Cl.NC12CC3CC(CC(C3)C1)C2,151.25,1.91,1,1,26.02,1968,
CHEMBL529888,GLIBORNURIDE,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1,366.48,2.17,4,3,95.50,,
CHEMBL1570,SULFOXONE,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,404.49,1.70,6,4,132.80,1982,
CHEMBL452231,TENIPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,656.66,2.75,14,3,160.83,1992,
CHEMBL1571,TESTOLACTONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,300.4,3.59,3,0,43.37,1969,
CHEMBL461522,METAMIZOLE,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,311.36,0.77,6,1,84.54,,
CHEMBL462394,METRIZAMIDE,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,789.1,-0.03,8,6,168.66,1978,
CHEMBL1572,NETILMICIN,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,475.59,-3.20,12,8,199.73,1983,
CHEMBL1576,ETHINAMATE,C#CC1(OC(N)=O)CCCCC1,167.21,1.42,2,1,52.32,1982,
CHEMBL1577,METHYCLOTHIAZIDE,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,360.24,0.60,5,2,109.57,1960,
CHEMBL1578,ANISOTROPINE METHYLBROMIDE,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-],282.45,3.52,2,0,26.30,1962,
CHEMBL1580,PENTOSTATIN,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,268.27,-1.18,8,4,112.13,1991,
CHEMBL1581,PERINDOPRIL,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,368.47,1.94,5,2,95.94,1993,
CHEMBL515914,AZARIBINE,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,371.3,-1.74,11,1,155.88,,
CHEMBL455917,CHLORAL HYDRATE,OC(O)C(Cl)(Cl)Cl,165.4,0.67,2,2,40.46,,
CHEMBL515606,CILAZAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,417.51,1.60,6,2,99.18,,
CHEMBL1583,BACAMPICILLIN,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,465.53,1.30,9,2,137.26,1980,
CHEMBL1584,PIPERACETAZINE,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,410.58,4.98,5,1,43.78,1969,
CHEMBL1585,PIPOBROMAN,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,356.06,1.23,2,0,40.62,1966,
CHEMBL488093,PYRITINOL,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,368.48,2.57,8,4,106.70,,
CHEMBL1587,POLYTHIAZIDE,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,439.89,1.66,6,2,109.57,1961,
CHEMBL487253,BENDAMUSTINE,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,358.27,3.26,4,1,58.36,2008,
CHEMBL1588,THIAMINE,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-],265.36,0.61,5,2,75.91,1985,
CHEMBL1589,ACETOHEXAMIDE,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,324.4,2.21,4,2,92.34,1964,
CHEMBL1590,PSEUDOEPHEDRINE,CN[C@@H](C)[C@@H](O)c1ccccc1,165.24,1.33,2,2,32.26,1963,
CHEMBL1591,DEMECLOCYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,464.86,0.26,9,6,181.62,1960,
CHEMBL1592,QUINAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,438.52,2.57,5,2,95.94,1991,
CHEMBL1594,PANTOTHENIC ACID,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,219.24,-1.04,4,4,106.86,1993,
CHEMBL499915,CARBENOXOLONE,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,570.77,6.83,5,2,117.97,,
CHEMBL1595,DIHYDROCODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,301.39,1.73,4,1,41.93,1983,
CHEMBL462605,PITOLISANT,Clc1ccc(CCCOCCCN2CCCCC2)cc1,295.85,4.17,2,0,12.47,2016,
CHEMBL1596,CARBENICILLIN INDANYL,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,494.57,2.50,6,2,113.01,1972,
CHEMBL1599,CEPHAPIRIN,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,423.47,0.48,8,2,125.90,1974,
CHEMBL1601,CEFONICID,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,542.58,-0.92,12,4,204.91,1984,
CHEMBL1604,CEPHRADINE,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,349.41,0.35,5,3,112.73,1974,
CHEMBL1605,CEFTIBUTEN,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,410.43,-0.05,8,4,162.92,1995,
CHEMBL454950,TETRACYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,444.44,-0.21,9,6,181.62,1953,
CHEMBL1607,TOPOTECAN HYDROCHLORIDE,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,421.45,1.85,8,2,104.89,1996,
CHEMBL461101,ELTROMBOPAG,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,442.48,4.56,6,3,114.59,2008,
CHEMBL465026,NEFOPAM,CN1CCOC(c2ccccc2)c2ccccc2C1,253.35,3.24,2,0,12.47,,
CHEMBL474579,CEFOTETAN,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,575.63,-1.40,14,4,219.93,1985,
CHEMBL514800,APREMILAST,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,460.51,2.43,7,1,119.08,2014,
CHEMBL1611,PHENYTOIN SODIUM,O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1.[Na+],252.27,1.77,2,2,58.20,1956,
CHEMBL512351,BETRIXABAN,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,451.91,4.14,5,3,107.41,2017,
CHEMBL515387,GOSOGLIPTIN,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,366.42,0.20,6,1,64.60,2016,
CHEMBL473417,VISMODEGIB,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,421.31,4.71,4,1,76.13,2012,
CHEMBL491571,DORIPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,420.51,-1.60,7,5,162.06,2007,
CHEMBL521606,NADOLOL,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,309.41,0.63,5,4,81.95,1979,
